,Weight_image1,Best_objective_value,Observed
89,0.9735915144843518,22.99661791623484,interpolated
90,0.995290299650306,31.15021657478558,interpolated
91,0.9502256119539749,20.84578493485219,interpolated
92,0.5,,observed
93,0.050794957372338634,19.41278387381082,interpolated
94,0.10533287931730784,17.50302856858522,interpolated
95,0.9813266161928025,28.12560402408382,interpolated
96,0.030126471004791044,25.00875537796274,interpolated
97,0.9709919106595096,21.368131028428216,interpolated
98,0.8874776768556298,19.395352918566864,interpolated
99,0.9460180895431303,19.206577687485535,interpolated
100,0.006922839177296969,30.90126107534026,interpolated
101,0.9904628604864071,27.573021403106434,interpolated
102,0.9327475728674399,21.481359191006675,interpolated
103,0.012739065851998355,24.9717252227412,interpolated
104,0.9517549862736866,18.657847330939397,interpolated
105,0.016405422745046194,23.383614358682554,interpolated
106,0.7921179421691749,14.689962487610167,interpolated
107,0.5,,observed
108,0.03016695315517559,23.14820965906516,interpolated
109,0.5,,observed
110,0.004546841791728373,32.946879400611934,interpolated
111,0.9355086002818187,22.674934625357853,interpolated
112,0.9959582735709565,35.37971815369382,interpolated
113,0.5,,observed
114,0.5,,observed
115,0.011629473935056645,28.229762176784654,interpolated
116,0.050846362659042965,22.295953995338238,interpolated
117,0.5,,observed
118,0.5,,observed
119,0.5,,observed
120,0.014752557775718267,27.516369103508623,interpolated
121,0.06800117200996858,20.935555029388713,interpolated
122,0.5,,observed
123,0.9946829157679036,33.22188900674176,interpolated
124,0.9288259163577074,21.69597447315394,interpolated
125,0.9690543375784851,24.831740818573934,interpolated
126,0.5,,observed
127,0.925868108541635,21.09026289707186,interpolated
128,0.9884313329322033,30.091580325441107,interpolated
129,0.5,,observed
130,0.5,,observed
131,0.5,,observed
132,0.9837763965684412,29.611097527942007,interpolated
133,0.9560837204074183,23.35609614578654,interpolated
134,0.5,,observed
135,0.5,,observed
136,0.05855178425022611,21.920564184236895,interpolated
137,0.03309357416883907,24.61495078255671,interpolated
138,0.9970563732296595,38.08014635382336,interpolated
139,0.5,,observed
140,0.04411671055507571,24.470822879370544,interpolated
141,0.995070762973821,32.009500424983564,interpolated
142,0.9911882225795524,29.32682824079729,interpolated
143,0.09528237213849622,18.54230976971418,interpolated
144,0.933549657502059,20.73741835460331,interpolated
145,0.8389050954313543,17.817437020266528,interpolated
146,0.9920885401034258,32.18022748671326,interpolated
147,0.5,,observed
148,0.049885527694402576,24.02735872850884,interpolated
149,0.9985218505865829,38.11320311738157,interpolated
150,0.02093858163546025,25.059489354707395,interpolated
151,0.9859130553512353,30.60651406280247,interpolated
152,0.9791892746778667,26.628089510340367,interpolated
153,0.9947873870675786,31.61723597407958,interpolated
154,0.8196992505162097,16.677710350160496,interpolated
155,0.009246997134326973,32.05106891965082,interpolated
156,0.9925532197491046,31.40910663372798,interpolated
157,0.9600400634865137,26.25381236863913,interpolated
158,0.9715099506176954,25.90215114414576,interpolated
159,0.040837986515514624,24.84595950317147,interpolated
160,0.05246186535633601,23.30441061327156,interpolated
161,0.05211793173511459,22.228546348169104,interpolated
162,0.9238919293773612,22.548958930567412,interpolated
